.index,.conf_lo,.conf_hi,XGBOOST
2024-03-30,-124.45008051752575,270.0017315185023,72.77582550048828
2024-03-31,-169.08681261896618,225.36499941706188,28.13909339904785
2024-04-01,47.46965062261097,441.92146265863903,244.695556640625
2024-04-02,540.8517917358922,935.3036037719203,738.07769775390625
2024-04-03,543.5434421265172,937.9952541625453,740.76934814453125
2024-04-04,535.060959216361,929.512771252389,732.286865234375
2024-04-05,548.3938449585485,942.8456569945765,745.6197509765625
2024-04-06,-148.51541102289684,245.93640101313122,48.71049499511719
2024-04-07,-186.2629562652064,208.18885577082165,10.962949752807617
2024-04-08,543.3834079468297,937.8352199828578,740.60931396484375
2024-04-09,511.18583714604847,905.6376491820765,708.4117431640625
2024-04-10,510.8023532593297,905.2541652953578,708.02825927734375
2024-04-11,500.84574925542347,895.2975612914515,698.0716552734375
2024-04-12,511.18583714604847,905.6376491820765,708.4117431640625
2024-04-13,-137.2949024474574,257.15690958857067,59.93100357055664
2024-04-14,-191.27553141474255,203.1762806212855,5.950374603271484
2024-04-15,334.90226781011097,729.354079846139,532.128173828125
2024-04-16,124.7261508667516,519.1779629027797,321.9520568847656
2024-04-17,93.4053500855016,487.85716212152965,290.6312561035156
2024-04-18,97.63475072026722,492.0865627562953,294.86065673828125
2024-04-19,137.96836888432972,532.4201809203578,335.19427490234375
2024-04-20,-139.7712627685023,254.68054926752575,57.45464324951172
2024-04-21,-191.2310138976527,203.22079813837536,5.994892120361328
2024-04-22,168.56907689214222,563.0208889281703,365.79498291015625
2024-04-23,182.4231723511266,576.8749843871547,379.6490783691406
2024-04-24,119.40318333745472,513.8549953734828,316.62908935546875
2024-04-25,131.66386448979847,526.1156765258265,328.8897705078125
2024-04-26,104.2370151245641,498.68882716059215,301.4629211425781
2024-04-27,-125.01489222406872,269.43691981195934,72.21101379394531
2024-04-28,-158.6576153075648,235.79419672846325,38.56829071044922
2024-04-29,-162.85083353876598,231.60097849726208,34.37507247924805
2024-04-30,56.139786120657845,450.5915981566859,253.36569213867188
2024-05-01,166.8825229370641,561.3343349730922,364.1084289550781
2024-05-02,627.6129001343297,1022.0647121703578,824.83880615234375
2024-05-03,-166.02436983942516,228.4274421966029,31.201536178588867
2024-05-04,-143.6883007323695,250.76351130365856,53.53760528564453
2024-05-05,-172.42781794428356,222.0239940917445,24.79808807373047
2024-05-06,-170.21932566523083,224.23248637079723,27.006580352783203
2024-05-07,575.014816638236,969.466628674264,772.24072265625
2024-05-08,563.7960056030797,958.2478176391078,761.02191162109375
2024-05-09,543.8340915405797,938.2859035766078,741.05999755859375
2024-05-10,516.257004138236,910.708816174264,713.48291015625
2024-05-11,-119.32496607660778,275.1268459594203,77.90093994140625
2024-05-12,-172.3635364806605,222.08827555536755,24.862369537353516
2024-05-13,491.3287204468297,885.7805324828578,688.55462646484375
2024-05-14,417.26457249761097,811.716384533639,614.490478515625
2024-05-15,258.55278050542347,653.0045925414515,455.7786865234375
2024-05-16,106.65943944097035,501.1112514769984,303.8853454589844
2024-05-17,77.51841771245472,471.9702297484828,274.74432373046875
2024-05-18,-132.7186504638148,261.73316157221325,64.50725555419922
2024-05-19,-178.35043490290172,216.10137713312633,18.875471115112305
2024-05-20,156.94313084722035,551.3949428832484,354.1690368652344
2024-05-21,156.3676303589391,550.8194423949672,353.5935363769531
2024-05-22,110.23246800542347,504.68428004145153,307.4583740234375
2024-05-23,122.35197484136097,516.803786877389,319.577880859375
2024-05-24,145.94191014409535,540.3937221801234,343.1678161621094
2024-05-25,-120.23941004633434,274.2124019896937,76.98649597167969
2024-05-26,-177.59093630671032,216.86087572931774,19.63496971130371
2024-05-27,124.0895541870641,518.5413662230922,321.3154602050781
2024-05-28,74.71388280034535,469.1656948363734,271.9397888183594
2024-05-29,60.90660130620472,455.3584133422328,258.13250732421875
2024-05-30,47.932571765189095,442.38438380121715,245.15847778320313
2024-05-31,42.172989245657845,436.6248012816859,239.39889526367188
2024-06-01,-113.93857539057262,280.51323664545544,83.2873306274414
2024-06-02,-171.2169529235316,223.23485911249645,26.008953094482422
2024-06-03,467.04179417729847,861.4936062133265,664.2677001953125
2024-06-04,542.9797214233922,937.4315334594203,740.20562744140625
2024-06-05,547.0349582397985,941.4867702758265,744.2608642578125
2024-06-06,566.584152575736,961.035964611764,763.81005859375
2024-06-07,548.976486560111,943.428298596139,746.202392578125
2024-06-08,-120.79052698969372,273.66128504633434,76.43537902832031
2024-06-09,-168.59106600641735,225.8607460296107,28.63484001159668
2024-06-10,525.687668200736,920.139480236764,722.91357421875
2024-06-11,520.506271716361,914.958083752389,717.732177734375
2024-06-12,531.102218981986,925.554031018014,728.328125
2024-06-13,470.83036839604847,865.2821804320765,668.0562744140625
2024-06-14,418.34855687261097,812.800368908639,615.574462890625
2024-06-15,-118.73680079340465,275.7150112426234,78.489105224609375
2024-06-16,-172.597056988473,221.85475504755505,24.628849029541016
2024-06-17,170.92408787847035,565.3758999144984,368.1499938964844
2024-06-18,161.50639378667347,555.9582058227015,358.7322998046875
2024-06-19,115.37123143315785,509.8230434691859,312.5971374511719
2024-06-20,127.49073826909535,521.9425503051234,324.7166442871094
2024-06-21,140.71827733159535,535.1700893676234,337.9441833496094
2024-06-22,-118.59187281488903,275.85993922113903,78.634033203125
2024-06-23,-172.4521347320033,221.99967730402477,24.773771286010742
2024-06-24,101.9933627808141,496.44517481684215,299.2192687988281
2024-06-25,97.77040135503285,492.2222133910609,294.9963073730469
2024-06-26,78.04594456792347,472.49775660395153,275.2718505859375
2024-06-27,87.96000706792347,482.41181910395153,285.1859130859375
2024-06-28,41.397354480032845,435.8491665160609,238.62326049804688
2024-06-29,-121.94578516840465,272.5060268676234,75.280120849609375
2024-06-30,-150.37617457270153,244.07563746332653,46.8497314453125
2024-07-01,65.10035740972035,459.5521694457484,262.3262634277344
2024-07-02,525.5342868530797,919.9860988891078,722.76019287109375
2024-07-03,496.34550511479847,890.7973171508265,693.5714111328125
2024-07-04,516.0358737671422,910.4876858031703,713.26177978515625
2024-07-05,525.5342868530797,919.9860988891078,722.76019287109375
2024-07-06,-140.61699259638317,253.8348194396449,56.60891342163086
2024-07-07,-184.8292633330775,209.62254870295055,12.396642684936523
2024-07-08,540.3917087280797,934.8435207641078,737.61761474609375
2024-07-09,522.3921970093297,916.8440090453578,719.61810302734375
2024-07-10,540.5363620483922,934.9881740844203,737.76226806640625
2024-07-11,512.912765856986,907.364577893014,710.138671875
2024-07-12,529.9292453491735,924.3810573852015,727.1551513671875
2024-07-13,-139.7712627685023,254.68054926752575,57.45464324951172
2024-07-14,-192.8098312652064,201.64198077082165,4.416074752807617
2024-07-15,-188.6166168487025,205.83519518732555,8.609289169311523
2024-07-16,125.69520604253285,520.1470180785609,322.9211120605469
2024-07-17,62.49394261479847,456.94575465082653,259.7198486328125
2024-07-18,91.81687962651722,486.2686916625453,289.04278564453125
2024-07-19,132.1504672730016,526.6022793090297,329.3763732910156
2024-07-20,-142.98482859491833,251.46698344110973,54.2410774230957
2024-07-21,-188.6166168487025,205.83519518732555,8.609289169311523
2024-07-22,173.96083104253285,568.4126430785609,371.1867370605469
2024-07-23,151.5889438355016,546.0407558715297,348.8148498535156
2024-07-24,113.7730258667516,508.22483790277965,310.9989318847656
2024-07-25,108.3666537964391,502.81846583246715,305.5925598144531
2024-07-26,87.00572239995472,481.4575344359828,284.23162841796875
2024-07-27,-121.80132258295544,272.6504894530726,75.4245834350586
2024-07-28,-164.42964899897106,230.022163037057,32.79625701904297
2024-07-29,73.82878148198597,468.28059351801403,271.0546875
2024-07-30,63.162247058157845,457.6140590941859,260.3881530761719
2024-07-31,47.95237767339222,442.4041897094203,245.17828369140625
2024-08-01,124.85862767339222,519.3104397094203,322.08453369140625
2024-08-02,525.5342868530797,919.9860988891078,722.76019287109375
2024-08-03,-119.32496607660778,275.1268459594203,77.90093994140625
2024-08-04,-170.21932566523083,224.23248637079723,27.006580352783203
2024-08-05,585.4187473022985,979.8705593383265,782.6446533203125
2024-08-06,555.2002414429235,949.6520534789515,752.4261474609375
2024-08-07,569.185470935111,963.637282971139,766.411376953125
2024-08-08,578.8196262085485,973.2714382445765,776.0455322265625
2024-08-09,572.4646457397985,966.9164577758265,769.6905517578125
2024-08-10,-127.49124873041637,266.9605633056117,69.73465728759766
2024-08-11,-173.12303507685192,221.32877695917614,24.10287094116211
2024-08-12,-177.59093630671032,216.86087572931774,19.63496971130371
2024-08-13,476.91374241948597,871.365554455514,674.1396484375
2024-08-14,375.98783909917347,770.4396511352015,573.2137451171875
2024-08-15,257.4597018921422,651.9115139281703,454.68560791015625
2024-08-16,98.6625522339391,493.11436426996715,295.8884582519531
2024-08-17,-124.55236781000622,269.89944422602184,72.67353820800781
2024-08-18,-177.59093630671032,216.86087572931774,19.63496971130371
2024-08-19,185.97331273198597,580.425124768014,383.19921875
2024-08-20,158.37400853276722,552.8258205687953,355.59991455078125
2024-08-21,132.29444920659535,526.7462612426234,329.5203552246094
2024-08-22,119.32041966557972,513.7722317016078,316.54632568359375
2024-08-23,137.69642674565785,532.1482387816859,334.9223327636719
2024-08-24,-122.715766552682,271.73604548334606,74.51013946533203
2024-08-25,-180.06729281305797,214.38451922297008,17.158613204956055
2024-08-26,101.96806370854847,496.41987574457653,299.1939697265625
2024-08-27,126.05641209722035,520.5082241332484,323.2823181152344
2024-08-28,98.3473666870641,492.79917872309215,295.5732727050781
2024-08-29,74.2084506714391,468.66026270746715,271.4343566894531
2024-08-30,63.300430651907845,457.7522426879359,260.5263366699219
2024-08-31,-134.25751078485973,260.1943012511683,62.9683952331543
2024-09-01,-166.2520099914027,228.19980204462536,30.973896026611328
2024-09-02,486.92399632573597,881.375808361764,684.14990234375
2024-09-03,529.1096042358922,923.5614162719203,726.33551025390625
2024-09-04,531.1500095093297,925.6018215453578,728.37591552734375
2024-09-05,530.8147433960485,925.2665554320765,728.0406494140625
2024-09-06,534.4291843140172,928.8809963500453,731.65509033203125
2024-09-07,-122.44789851068981,272.00391352533825,74.77800750732422
2024-09-08,-177.65521777033337,216.7965942656947,19.570688247680664
2024-09-09,561.0958102905797,955.5476223266078,758.32171630859375
2024-09-10,524.7717746460485,919.2235866820765,721.9976806640625
2024-09-11,499.23857152104847,893.6903835570765,696.4644775390625
2024-09-12,518.787765856986,913.239577893014,716.013671875
2024-09-13,469.8611911499547,864.3130031859828,667.08709716796875
2024-09-14,-126.06211054682262,268.38970148920544,71.1637954711914
2024-09-15,-179.92237055658825,214.5294414794398,17.30353546142578
2024-09-16,-178.35043490290172,216.10137713312633,18.875471115112305
2024-09-17,82.12904393315785,476.5808559691859,279.3549499511719
2024-09-18,89.17875706792347,483.63056910395153,286.4046630859375
2024-09-19,76.20472752690785,470.6565395629359,273.4306335449219
2024-09-20,94.58070408940785,489.0325161254359,291.8066101074219
2024-09-21,-131.89696467279919,262.5548473632289,65.32894134521484
2024-09-22,-178.35043490290172,216.10137713312633,18.875471115112305
2024-09-23,-179.92237055658825,214.5294414794398,17.30353546142578
2024-09-24,154.03617894292347,548.4879909789515,351.2620849609375
2024-09-25,118.26341282964222,512.7152248656703,315.48931884765625
2024-09-26,55.92124974370472,450.3730617797328,253.14715576171875
2024-09-27,60.47483861089222,454.9266506469203,257.70074462890625
2024-09-28,-124.136176708932,270.31563532709606,73.08972930908203
2024-09-29,-169.51212656855114,224.93968546747692,27.71377944946289
2024-09-30,68.81083714604847,463.26264918207653,266.0367431640625
2024-10-01,101.5591586792516,496.01097071527965,298.7850646972656
2024-10-02,534.3751071655797,928.8269192016078,731.60101318359375
2024-10-03,509.92497288823597,904.376784924264,707.15087890625
2024-10-04,546.0078586304235,940.4596706664515,743.2337646484375
2024-10-05,-142.8254848754359,251.62632716059215,54.400421142578125
2024-10-06,-182.97694170832165,211.4748703277064,14.248964309692383
2024-10-07,567.419601794486,961.871413830514,764.6455078125
2024-10-08,574.415939685111,968.867751721139,771.641845703125
2024-10-09,529.1535495483922,923.6053615844203,726.37945556640625
2024-10-10,570.972824450736,965.424636486764,768.19873046875
2024-10-11,574.415939685111,968.867751721139,771.641845703125
2024-10-12,-142.98482859491833,251.46698344110973,54.2410774230957
2024-10-13,-184.55580485224255,209.8960071837855,12.670101165771484
2024-10-14,-188.74901736139782,205.70279467463024,8.476888656616211
2024-10-15,286.7709811890172,681.2227932250453,483.99688720703125
2024-10-16,99.2912143433141,493.74302637934215,296.5171203613281
2024-10-17,80.57249486089222,475.0243068969203,277.79840087890625
2024-10-18,137.96836888432972,532.4201809203578,335.19427490234375
2024-10-19,-139.7712627685023,254.68054926752575,57.45464324951172
2024-10-20,-188.74901736139782,205.70279467463024,8.476888656616211
2024-10-21,150.07911717534535,544.5309292113734,347.3050231933594
2024-10-22,154.7310336792516,549.1828457152797,351.9569396972656
2024-10-23,81.34867894292347,475.80049097895153,278.5745849609375
2024-10-24,103.97172581792347,498.42353785395153,301.1976318359375
2024-10-25,144.30531346440785,538.7571255004359,341.5312194824219
2024-10-26,-137.2949024474574,257.15690958857067,59.93100357055664
2024-10-27,-171.47337115168102,222.97844088434704,25.752534866333008
2024-10-28,150.19664036870472,544.6484524047328,347.42254638671875
2024-10-29,93.77830540776722,488.2301174437953,291.00421142578125
2024-10-30,103.77244603276722,498.2242580687953,300.99835205078125
2024-10-31,100.76786839604847,495.21968043207653,297.9937744140625
2024-11-01,143.7969516480016,538.2487636840297,341.0228576660156
2024-11-02,-122.26074183344372,272.19107020258434,74.96516418457031
2024-11-03,-164.28073466181286,230.1710773742152,32.94517135620117
2024-11-04,-166.15851176142223,228.29330027460583,31.067394256591797
2024-11-05,541.6078952515172,936.0597072875453,738.83380126953125
2024-11-06,559.0796970093297,953.5315090453578,756.30560302734375
2024-11-07,449.7416843140172,844.1934963500453,646.96759033203125
2024-11-08,412.28776585698597,806.739577893014,609.513671875
2024-11-09,-119.67800104975231,274.77381098627575,77.54790496826172
2024-11-10,-166.51154673456676,227.9402653014613,30.714359283447266
2024-11-11,571.9315036499547,966.3833156859828,769.15740966796875
2024-11-12,559.5229343140172,953.9747463500453,756.74884033203125
2024-11-13,499.3209079468297,893.7727199828578,696.54681396484375
2024-11-14,415.48905980229847,809.9408718383265,612.7149658203125
2024-11-15,272.8041537964391,667.2559658324672,470.0300598144531
2024-11-16,-127.02872431635387,267.4230877196742,70.19718170166016
2024-11-17,-176.00647890924938,218.44533312677868,21.21942710876465
2024-11-18,73.30155980229847,467.75337183832653,270.5274658203125
2024-11-19,83.80259739995472,478.2544094359828,281.02850341796875
2024-11-20,82.5158237183141,476.96763575434215,279.7417297363281
2024-11-21,98.48307835698597,492.93489039301403,295.708984375
2024-11-22,132.00944554448597,526.461257580514,329.2353515625
2024-11-23,-151.03330958246715,243.4185024535609,46.192596435546875
2024-11-24,-175.33694994806774,219.11486208796032,21.88895606994629
2024-11-25,216.53419530034535,610.9860073363734,413.7601013183594
2024-11-26,114.42100560307972,508.8728176391078,311.64691162109375
2024-11-27,116.63371312261097,511.08552515863903,313.859619140625
2024-11-28,73.7713168823766,468.22312891840465,270.9972229003906
2024-11-29,12.443115588431283,406.89492762445934,209.6690216064453
2024-11-30,-122.715766552682,271.73604548334606,74.51013946533203
2024-12-01,-173.0382705962611,221.41354143976696,24.18763542175293
2024-12-02,593.2606052124547,987.7124172484828,790.48651123046875
2024-12-03,610.864914294486,1005.316726330514,808.0908203125
2024-12-04,622.239181872611,1016.690993908639,819.465087890625
2024-12-05,660.366379138236,1054.818191174264,857.59228515625
2024-12-06,635.8721774780797,1030.3239895141078,833.09808349609375
2024-12-07,-103.18234217524059,291.26946986078747,94.04356384277344
2024-12-08,-156.35015833734997,238.1016536986781,40.87574768066406
2024-12-09,675.7503513062047,1070.2021633422328,872.97625732421875
2024-12-10,696.547287341361,1090.999099377389,893.773193359375
2024-12-11,698.9931491577672,1093.4449611937953,896.21905517578125
2024-12-12,720.5383762085485,1114.9901882445765,917.7642822265625
2024-12-13,606.7353976929235,1001.1872097289515,803.9613037109375
2024-12-14,-127.87804377436169,266.5737682616664,69.34786224365234
2024-12-15,-172.29201662897594,222.15979540705212,24.933889389038086
2024-12-16,314.96061741948597,709.412429455514,512.1865234375
2024-12-17,222.12461888432972,616.5764309203578,419.35052490234375
2024-12-18,159.18251073003285,553.6343227660609,356.4084167480469
2024-12-19,179.70497166753285,574.1567837035609,376.9308776855469
2024-12-20,189.63929783940785,584.0911098754359,386.8652038574219
2024-12-21,-121.30759394526012,273.14421809076794,75.9183120727539
2024-12-22,-176.29900324701794,218.15280878901012,20.926902770996094
2024-12-23,257.7693942749547,652.2212063109828,454.99530029296875
2024-12-24,223.69786107182972,618.1496731078578,420.92376708984375
2024-12-25,214.98561131597035,609.4374233519984,412.2115173339844
2024-12-26,101.54383885503285,495.9956508910609,298.7697448730469
2024-12-27,93.34623753667347,487.79804957270153,290.5721435546875
2024-12-28,-139.60770380854137,254.84410822748669,57.618202209472656
2024-12-29,-163.00787318109997,231.4439388549281,34.21803283691406
2024-12-30,-149.07391703485973,245.37789500116833,48.1519889831543
2024-12-31,-149.07391703485973,245.37789500116833,48.1519889831543
